timestamp,production_type_name,production_value
2024-10-15 19:15:00,Fossil hard coal,1826.8
2024-10-15 19:00:00,Fossil oil,237.3
2024-10-15 19:15:00,Fossil oil,237.3
2024-10-15 19:00:00,Fossil gas,5367.7
2024-10-15 19:15:00,Fossil gas,5094.8
2024-10-15 19:00:00,Geothermal,15.4
2024-10-15 19:15:00,Geothermal,15.4
2024-10-15 19:00:00,Hydro water reservoir,121.8
2024-10-15 19:15:00,Hydro water reservoir,57.0
2024-10-15 19:00:00,Hydro pumped storage,298.9
2024-10-15 19:15:00,Hydro pumped storage,183.7
2024-10-15 19:00:00,Others,186.9
2024-10-15 19:15:00,Others,186.9
2024-10-15 19:00:00,Waste,1189.5
2024-10-15 19:15:00,Waste,1182.1
2024-10-15 19:00:00,Wind offshore,5458.4
2024-10-15 19:15:00,Wind offshore,5453.6
2024-10-15 19:00:00,Wind onshore,21142.9
2024-10-15 19:15:00,Wind onshore,21942.2
2024-10-15 19:00:00,Solar,0.0
2024-10-15 19:15:00,Solar,0.0
2024-10-15 19:00:00,Load,56706.9
2024-10-15 19:15:00,Load,55964.1
2024-10-15 19:00:00,Residual load,30105.6
2024-10-15 19:15:00,Residual load,28568.3
2024-10-15 19:00:00,Renewable share of generation,64.9
2024-10-15 19:15:00,Renewable share of generation,66.4
2024-10-15 19:00:00,Renewable share of load,61.5
2024-10-15 19:15:00,Renewable share of load,63.6
2024-10-15 19:15:00,Hydro pumped storage consumption,-307.7
2024-10-15 19:30:00,Hydro pumped storage consumption,-949.3
2024-10-15 19:15:00,Cross border electricity trading,1597.4
2024-10-15 19:30:00,Cross border electricity trading,1666.1
2024-10-15 19:15:00,Hydro Run-of-River,2595.0
2024-10-15 19:30:00,Hydro Run-of-River,2596.5
2024-10-15 19:15:00,Biomass,4972.8
2024-10-15 19:30:00,Biomass,4959.4
2024-10-15 19:15:00,Fossil brown coal / lignite,9850.2
2024-10-15 19:30:00,Fossil brown coal / lignite,9657.0
2024-10-15 19:15:00,Fossil hard coal,1826.8
2024-10-15 19:30:00,Fossil hard coal,1825.2
2024-10-15 19:15:00,Fossil oil,237.3
2024-10-15 19:30:00,Fossil oil,237.3
2024-10-15 19:15:00,Fossil gas,5094.8
2024-10-15 19:30:00,Fossil gas,4892.4
2024-10-15 19:15:00,Geothermal,15.4
2024-10-15 19:30:00,Geothermal,15.4
2024-10-15 19:15:00,Hydro water reservoir,57.0
2024-10-15 19:30:00,Hydro water reservoir,117.7
2024-10-15 19:15:00,Hydro pumped storage,183.7
2024-10-15 19:30:00,Hydro pumped storage,171.8
2024-10-15 19:15:00,Others,186.9
2024-10-15 19:30:00,Others,186.9
2024-10-15 19:15:00,Waste,1182.1
2024-10-15 19:30:00,Waste,1183.5
2024-10-15 19:15:00,Wind offshore,5453.6
2024-10-15 19:30:00,Wind offshore,5341.4
2024-10-15 19:15:00,Wind onshore,21942.2
2024-10-15 19:30:00,Wind onshore,22382.0
2024-10-15 19:15:00,Solar,0.0
2024-10-15 19:30:00,Solar,0.0
2024-10-15 19:15:00,Load,55964.1
2024-10-15 19:30:00,Load,55050.7
2024-10-15 19:15:00,Residual load,28568.3
2024-10-15 19:30:00,Residual load,27327.2
2024-10-15 19:15:00,Renewable share of generation,66.4
2024-10-15 19:30:00,Renewable share of generation,67.2
2024-10-15 19:15:00,Renewable share of load,63.6
2024-10-15 19:30:00,Renewable share of load,65.3
2024-10-15 19:30:00,Hydro pumped storage consumption,-949.3
2024-10-15 19:45:00,Hydro pumped storage consumption,-1245.7
2024-10-15 19:30:00,Cross border electricity trading,1666.1
2024-10-15 19:45:00,Cross border electricity trading,1781.6
2024-10-15 19:30:00,Hydro Run-of-River,2596.5
2024-10-15 19:45:00,Hydro Run-of-River,2601.2
2024-10-15 19:30:00,Biomass,4959.4
2024-10-15 19:45:00,Biomass,4924.8
2024-10-15 19:30:00,Fossil brown coal / lignite,9657.0
2024-10-15 19:45:00,Fossil brown coal / lignite,9032.2
2024-10-15 19:30:00,Fossil hard coal,1825.2
2024-10-15 19:45:00,Fossil hard coal,1844.9
2024-10-15 19:30:00,Fossil oil,237.3
2024-10-15 19:45:00,Fossil oil,237.3
2024-10-15 19:30:00,Fossil gas,4892.4
2024-10-15 19:45:00,Fossil gas,4703.3
2024-10-15 19:30:00,Geothermal,15.4
2024-10-15 19:45:00,Geothermal,15.4
2024-10-15 19:30:00,Hydro water reservoir,117.7
2024-10-15 19:45:00,Hydro water reservoir,66.7
2024-10-15 19:30:00,Hydro pumped storage,171.8
2024-10-15 19:45:00,Hydro pumped storage,60.0
2024-10-15 19:30:00,Others,186.9
2024-10-15 19:45:00,Others,186.3
2024-10-15 19:30:00,Waste,1183.5
2024-10-15 19:45:00,Waste,1178.5
2024-10-15 19:30:00,Wind offshore,5341.4
2024-10-15 19:45:00,Wind offshore,5245.9
2024-10-15 19:30:00,Wind onshore,22382.0
2024-10-15 19:45:00,Wind onshore,22911.2
2024-10-15 19:30:00,Solar,0.0
2024-10-15 19:45:00,Solar,0.0
2024-10-15 19:30:00,Load,55050.7
2024-10-15 19:45:00,Load,54211.0
2024-10-15 19:30:00,Residual load,27327.2
2024-10-15 19:45:00,Residual load,26053.8
2024-10-15 19:30:00,Renewable share of generation,67.2
2024-10-15 19:45:00,Renewable share of generation,68.5
2024-10-15 19:30:00,Renewable share of load,65.3
2024-10-15 19:45:00,Renewable share of load,67.0
2024-10-15 19:45:00,Hydro pumped storage consumption,-1245.7
2024-10-15 20:00:00,Hydro pumped storage consumption,-1040.7
2024-10-15 19:45:00,Cross border electricity trading,1781.6
2024-10-15 20:00:00,Cross border electricity trading,1892.6
2024-10-15 19:45:00,Hydro Run-of-River,2601.2
2024-10-15 20:00:00,Hydro Run-of-River,2604.9
2024-10-15 19:45:00,Biomass,4924.8
2024-10-15 20:00:00,Biomass,4912.9
2024-10-15 19:45:00,Fossil brown coal / lignite,9032.2
2024-10-15 20:00:00,Fossil brown coal / lignite,7761.1
2024-10-15 19:45:00,Fossil hard coal,1844.9
2024-10-15 20:00:00,Fossil hard coal,1843.0
2024-10-15 19:45:00,Fossil oil,237.3
2024-10-15 20:00:00,Fossil oil,237.3
2024-10-15 19:45:00,Fossil gas,4703.3
2024-10-15 20:00:00,Fossil gas,4420.3
2024-10-15 19:45:00,Geothermal,15.4
2024-10-15 20:00:00,Geothermal,15.4
2024-10-15 19:45:00,Hydro water reservoir,66.7
2024-10-15 20:00:00,Hydro water reservoir,152.1
2024-10-15 19:45:00,Hydro pumped storage,60.0
2024-10-15 20:00:00,Hydro pumped storage,315.3
2024-10-15 19:45:00,Others,186.3
2024-10-15 20:00:00,Others,173.7
2024-10-15 19:45:00,Waste,1178.5
2024-10-15 20:00:00,Waste,1186.9
2024-10-15 19:45:00,Wind offshore,5245.9
2024-10-15 20:00:00,Wind offshore,4976.1
2024-10-15 19:45:00,Wind onshore,22911.2
2024-10-15 20:00:00,Wind onshore,22823.5
2024-10-15 19:45:00,Solar,0.0
2024-10-15 20:00:00,Solar,0.0
2024-10-15 19:45:00,Load,54211.0
2024-10-15 20:00:00,Load,53021.5
2024-10-15 19:45:00,Residual load,26053.8
2024-10-15 20:00:00,Residual load,25221.8
2024-10-15 19:45:00,Renewable share of generation,68.5
2024-10-15 20:00:00,Renewable share of generation,70.1
2024-10-15 19:45:00,Renewable share of load,67.0
2024-10-15 20:00:00,Renewable share of load,68.0
2024-10-15 20:00:00,Hydro pumped storage consumption,-1040.7
2024-10-15 20:15:00,Hydro pumped storage consumption,-1133.2
2024-10-15 20:00:00,Cross border electricity trading,1892.6
2024-10-15 20:15:00,Cross border electricity trading,1975.4
2024-10-15 20:00:00,Hydro Run-of-River,2604.9
2024-10-15 20:15:00,Hydro Run-of-River,2603.8
2024-10-15 20:00:00,Biomass,4912.9
2024-10-15 20:15:00,Biomass,4896.1
2024-10-15 20:00:00,Fossil brown coal / lignite,7761.1
2024-10-15 20:15:00,Fossil brown coal / lignite,7919.1
2024-10-15 20:00:00,Fossil hard coal,1843.0
2024-10-15 20:15:00,Fossil hard coal,1825.9
2024-10-15 20:00:00,Fossil oil,237.3
2024-10-15 20:15:00,Fossil oil,237.3
2024-10-15 20:00:00,Fossil gas,4420.3
2024-10-15 20:15:00,Fossil gas,4314.1
2024-10-15 20:00:00,Geothermal,15.4
2024-10-15 20:15:00,Geothermal,15.4
2024-10-15 20:00:00,Hydro water reservoir,152.1
2024-10-15 20:15:00,Hydro water reservoir,84.0
2024-10-15 20:00:00,Hydro pumped storage,315.3
2024-10-15 20:15:00,Hydro pumped storage,334.1
2024-10-15 20:00:00,Others,173.7
2024-10-15 20:15:00,Others,157.6
2024-10-15 20:00:00,Waste,1186.9
2024-10-15 20:15:00,Waste,1184.6
2024-10-15 20:00:00,Wind offshore,4976.1
2024-10-15 20:15:00,Wind offshore,4980.1
2024-10-15 20:00:00,Wind onshore,22823.5
2024-10-15 20:15:00,Wind onshore,22813.3
2024-10-15 20:00:00,Solar,0.0
2024-10-15 20:15:00,Solar,0.0
2024-10-15 20:00:00,Load,53021.5
2024-10-15 20:15:00,Load,52633.2
2024-10-15 20:00:00,Residual load,25221.8
2024-10-15 20:15:00,Residual load,24839.8
2024-10-15 20:00:00,Renewable share of generation,70.1
2024-10-15 20:15:00,Renewable share of generation,70.0
2024-10-15 20:00:00,Renewable share of load,68.0
2024-10-15 20:15:00,Renewable share of load,68.3
2024-10-15 20:15:00,Hydro pumped storage consumption,-1133.2
2024-10-15 20:30:00,Hydro pumped storage consumption,-1169.6
2024-10-15 20:15:00,Cross border electricity trading,1975.4
2024-10-15 20:30:00,Cross border electricity trading,1858.2
2024-10-15 20:15:00,Hydro Run-of-River,2603.8
2024-10-15 20:30:00,Hydro Run-of-River,2608.5
2024-10-15 20:15:00,Biomass,4896.1
2024-10-15 20:30:00,Biomass,4894.9
2024-10-15 20:15:00,Fossil brown coal / lignite,7919.1
2024-10-15 20:30:00,Fossil brown coal / lignite,7479.4
2024-10-15 20:15:00,Fossil hard coal,1825.9
2024-10-15 20:30:00,Fossil hard coal,1815.8
2024-10-15 20:15:00,Fossil oil,237.3
2024-10-15 20:30:00,Fossil oil,237.3
2024-10-15 20:15:00,Fossil gas,4314.1
2024-10-15 20:30:00,Fossil gas,4243.5
2024-10-15 20:15:00,Geothermal,15.4
2024-10-15 20:30:00,Geothermal,15.4
2024-10-15 20:15:00,Hydro water reservoir,84.0
2024-10-15 20:30:00,Hydro water reservoir,53.7
2024-10-15 20:15:00,Hydro pumped storage,334.1
2024-10-15 20:30:00,Hydro pumped storage,60.8
2024-10-15 20:15:00,Others,157.6
2024-10-15 20:30:00,Others,141.1
2024-10-15 20:15:00,Waste,1184.6
2024-10-15 20:30:00,Waste,1187.8
2024-10-15 20:15:00,Wind offshore,4980.1
2024-10-15 20:30:00,Wind offshore,4875.4
2024-10-15 20:15:00,Wind onshore,22813.3
2024-10-15 20:30:00,Wind onshore,23150.0
2024-10-15 20:15:00,Solar,0.0
2024-10-15 20:30:00,Solar,0.0
2024-10-15 20:15:00,Load,52633.2
2024-10-15 20:30:00,Load,51741.0
2024-10-15 20:15:00,Residual load,24839.8
2024-10-15 20:30:00,Residual load,23715.6
2024-10-15 20:15:00,Renewable share of generation,70.0
2024-10-15 20:30:00,Renewable share of generation,71.2
2024-10-15 20:15:00,Renewable share of load,68.3
2024-10-15 20:30:00,Renewable share of load,69.9
2024-10-15 20:30:00,Hydro pumped storage consumption,-1169.6
2024-10-15 20:45:00,Hydro pumped storage consumption,-1285.8
2024-10-15 20:30:00,Cross border electricity trading,1858.2
2024-10-15 20:45:00,Cross border electricity trading,1915.7
2024-10-15 20:30:00,Hydro Run-of-River,2608.5
2024-10-15 20:45:00,Hydro Run-of-River,2606.4
2024-10-15 20:30:00,Biomass,4894.9
2024-10-15 20:45:00,Biomass,4867.3
2024-10-15 20:30:00,Fossil brown coal / lignite,7479.4
2024-10-15 20:45:00,Fossil brown coal / lignite,7480.9
2024-10-15 20:30:00,Fossil hard coal,1815.8
2024-10-15 20:45:00,Fossil hard coal,1786.1
2024-10-15 20:30:00,Fossil oil,237.3
2024-10-15 20:45:00,Fossil oil,237.3
2024-10-15 20:30:00,Fossil gas,4243.5
2024-10-15 20:45:00,Fossil gas,4165.8
2024-10-15 20:30:00,Geothermal,15.4
2024-10-15 20:45:00,Geothermal,15.4
2024-10-15 20:30:00,Hydro water reservoir,53.7
2024-10-15 20:45:00,Hydro water reservoir,37.4
2024-10-15 20:30:00,Hydro pumped storage,60.8
2024-10-15 20:45:00,Hydro pumped storage,62.1
2024-10-15 20:30:00,Others,141.1
2024-10-15 20:45:00,Others,126.9
2024-10-15 20:30:00,Waste,1187.8
2024-10-15 20:45:00,Waste,1184.7
2024-10-15 20:30:00,Wind offshore,4875.4
2024-10-15 20:45:00,Wind offshore,4622.0
2024-10-15 20:30:00,Wind onshore,23150.0
2024-10-15 20:45:00,Wind onshore,23381.0
2024-10-15 20:30:00,Solar,0.0
2024-10-15 20:45:00,Solar,0.0
2024-10-15 20:30:00,Load,51741.0
2024-10-15 20:45:00,Load,50800.7
2024-10-15 20:30:00,Residual load,23715.6
2024-10-15 20:45:00,Residual load,22797.7
2024-10-15 20:30:00,Renewable share of generation,71.2
2024-10-15 20:45:00,Renewable share of generation,71.4
2024-10-15 20:30:00,Renewable share of load,69.9
2024-10-15 20:45:00,Renewable share of load,71.0
2024-10-15 20:45:00,Hydro pumped storage consumption,-1285.8
2024-10-15 21:00:00,Hydro pumped storage consumption,-828.7
2024-10-15 20:45:00,Cross border electricity trading,1915.7
2024-10-15 21:00:00,Cross border electricity trading,-1093.3
2024-10-15 20:45:00,Hydro Run-of-River,2606.4
2024-10-15 21:00:00,Hydro Run-of-River,2605.2
2024-10-15 20:45:00,Biomass,4867.3
2024-10-15 21:00:00,Biomass,4851.7
2024-10-15 20:45:00,Fossil brown coal / lignite,7480.9
2024-10-15 21:00:00,Fossil brown coal / lignite,6673.6
2024-10-15 20:45:00,Fossil hard coal,1786.1
2024-10-15 21:00:00,Fossil hard coal,1773.1
2024-10-15 20:45:00,Fossil oil,237.3
2024-10-15 21:00:00,Fossil oil,237.3
2024-10-15 20:45:00,Fossil gas,4165.8
2024-10-15 21:00:00,Fossil gas,3521.8
2024-10-15 20:45:00,Geothermal,15.4
2024-10-15 21:00:00,Geothermal,15.4
2024-10-15 20:45:00,Hydro water reservoir,37.4
2024-10-15 21:00:00,Hydro water reservoir,188.2
2024-10-15 20:45:00,Hydro pumped storage,62.1
2024-10-15 21:00:00,Hydro pumped storage,221.5
2024-10-15 20:45:00,Others,126.9
2024-10-15 21:00:00,Others,125.4
2024-10-15 20:45:00,Waste,1184.7
2024-10-15 21:00:00,Waste,1183.9
2024-10-15 20:45:00,Wind offshore,4622.0
2024-10-15 21:00:00,Wind offshore,4453.4
2024-10-15 20:45:00,Wind onshore,23381.0
2024-10-15 21:00:00,Wind onshore,24261.3
2024-10-15 20:45:00,Solar,0.0
2024-10-15 21:00:00,Solar,0.0
2024-10-15 20:45:00,Load,50800.7
2024-10-15 21:00:00,Load,50054.3
2024-10-15 20:45:00,Residual load,22797.7
2024-10-15 21:00:00,Residual load,21339.7
2024-10-15 20:45:00,Renewable share of generation,71.4
2024-10-15 21:00:00,Renewable share of generation,73.7
2024-10-15 20:45:00,Renewable share of load,71.0
2024-10-15 21:00:00,Renewable share of load,73.8
2024-10-15 21:00:00,Hydro pumped storage consumption,-828.7
2024-10-15 21:15:00,Hydro pumped storage consumption,-960.1
2024-10-15 21:00:00,Cross border electricity trading,-1093.3
2024-10-15 21:15:00,Cross border electricity trading,-1003.4
2024-10-15 21:00:00,Hydro Run-of-River,2605.2
2024-10-15 21:15:00,Hydro Run-of-River,2605.6
2024-10-15 21:00:00,Biomass,4851.7
2024-10-15 21:15:00,Biomass,4850.1
2024-10-15 21:00:00,Fossil brown coal / lignite,6673.6
2024-10-15 21:15:00,Fossil brown coal / lignite,6058.2
2024-10-15 21:00:00,Fossil hard coal,1773.1
2024-10-15 21:15:00,Fossil hard coal,1823.7
2024-10-15 21:00:00,Fossil oil,237.3
2024-10-15 21:15:00,Fossil oil,237.3
2024-10-15 21:00:00,Fossil gas,3521.8
2024-10-15 21:15:00,Fossil gas,3442.8
2024-10-15 21:00:00,Geothermal,15.4
2024-10-15 21:15:00,Geothermal,15.4
2024-10-15 21:00:00,Hydro water reservoir,188.2
2024-10-15 21:15:00,Hydro water reservoir,43.7
2024-10-15 21:00:00,Hydro pumped storage,221.5
2024-10-15 21:15:00,Hydro pumped storage,198.3
2024-10-15 21:00:00,Others,125.4
2024-10-15 21:15:00,Others,125.5
2024-10-15 21:00:00,Waste,1183.9
2024-10-15 21:15:00,Waste,1190.6
2024-10-15 21:00:00,Wind offshore,4453.4
2024-10-15 21:15:00,Wind offshore,4580.3
2024-10-15 21:00:00,Wind onshore,24261.3
2024-10-15 21:15:00,Wind onshore,24603.7
2024-10-15 21:00:00,Solar,0.0
2024-10-15 21:15:00,Solar,0.0
2024-10-15 21:00:00,Load,50054.3
2024-10-15 21:15:00,Load,48726.2
2024-10-15 21:00:00,Residual load,21339.7
2024-10-15 21:15:00,Residual load,19542.2
2024-10-15 21:00:00,Renewable share of generation,73.7
2024-10-15 21:15:00,Renewable share of generation,74.9
2024-10-15 21:00:00,Renewable share of load,73.8
2024-10-15 21:15:00,Renewable share of load,76.5
2024-10-15 21:15:00,Hydro pumped storage consumption,-960.1
2024-10-15 21:30:00,Hydro pumped storage consumption,-840.1
2024-10-15 21:15:00,Cross border electricity trading,-1003.4
2024-10-15 21:30:00,Cross border electricity trading,-1407.5
2024-10-15 21:15:00,Hydro Run-of-River,2605.6
2024-10-15 21:30:00,Hydro Run-of-River,2603.7
2024-10-15 21:15:00,Biomass,4850.1
2024-10-15 21:30:00,Biomass,4825.4
2024-10-15 21:15:00,Fossil brown coal / lignite,6058.2
2024-10-15 21:30:00,Fossil brown coal / lignite,6057.4
2024-10-15 21:15:00,Fossil hard coal,1823.7
2024-10-15 21:30:00,Fossil hard coal,1933.4
2024-10-15 21:15:00,Fossil oil,237.3
2024-10-15 21:30:00,Fossil oil,237.3
2024-10-15 21:15:00,Fossil gas,3442.8
2024-10-15 21:30:00,Fossil gas,3412.9
2024-10-15 21:15:00,Geothermal,15.4
2024-10-15 21:30:00,Geothermal,15.4
2024-10-15 21:15:00,Hydro water reservoir,43.7
2024-10-15 21:30:00,Hydro water reservoir,70.9
2024-10-15 21:15:00,Hydro pumped storage,198.3
2024-10-15 21:30:00,Hydro pumped storage,118.4
2024-10-15 21:15:00,Others,125.5
2024-10-15 21:30:00,Others,125.5
2024-10-15 21:15:00,Waste,1190.6
2024-10-15 21:30:00,Waste,1180.7
2024-10-15 21:15:00,Wind offshore,4580.3
2024-10-15 21:30:00,Wind offshore,4597.5
2024-10-15 21:15:00,Wind onshore,24603.7
2024-10-15 21:30:00,Wind onshore,24679.8
2024-10-15 21:15:00,Solar,0.0
2024-10-15 21:30:00,Solar,0.0
2024-10-15 21:15:00,Load,48726.2
2024-10-15 21:30:00,Load,48137.5
2024-10-15 21:15:00,Residual load,19542.2
2024-10-15 21:30:00,Residual load,18860.3
2024-10-15 21:15:00,Renewable share of generation,74.9
2024-10-15 21:30:00,Renewable share of generation,74.9
2024-10-15 21:15:00,Renewable share of load,76.5
2024-10-15 21:30:00,Renewable share of load,77.6
2024-10-15 21:30:00,Hydro pumped storage consumption,-840.1
2024-10-15 21:45:00,Hydro pumped storage consumption,-1426.2
2024-10-15 21:30:00,Cross border electricity trading,-1407.5
2024-10-15 21:45:00,Cross border electricity trading,-1532.6
2024-10-15 21:30:00,Hydro Run-of-River,2603.7
2024-10-15 21:45:00,Hydro Run-of-River,2604.2
2024-10-15 21:30:00,Biomass,4825.4
2024-10-15 21:45:00,Biomass,4799.3
2024-10-15 21:30:00,Fossil brown coal / lignite,6057.4
2024-10-15 21:45:00,Fossil brown coal / lignite,5828.6
2024-10-15 21:30:00,Fossil hard coal,1933.4
2024-10-15 21:45:00,Fossil hard coal,2021.8
2024-10-15 21:30:00,Fossil oil,237.3
2024-10-15 21:45:00,Fossil oil,237.3
2024-10-15 21:30:00,Fossil gas,3412.9
2024-10-15 21:45:00,Fossil gas,3421.8
2024-10-15 21:30:00,Geothermal,15.4
2024-10-15 21:45:00,Geothermal,15.4
2024-10-15 21:30:00,Hydro water reservoir,70.9
2024-10-15 21:45:00,Hydro water reservoir,60.3
2024-10-15 21:30:00,Hydro pumped storage,118.4
2024-10-15 21:45:00,Hydro pumped storage,55.8
2024-10-15 21:30:00,Others,125.5
2024-10-15 21:45:00,Others,125.4
2024-10-15 21:30:00,Waste,1180.7
2024-10-15 21:45:00,Waste,1188.7
2024-10-15 21:30:00,Wind offshore,4597.5
2024-10-15 21:45:00,Wind offshore,4524.0
2024-10-15 21:30:00,Wind onshore,24679.8
2024-10-15 21:45:00,Wind onshore,24831.2
2024-10-15 21:30:00,Solar,0.0
2024-10-15 21:45:00,Solar,0.0
2024-10-15 21:30:00,Load,48137.5
2024-10-15 21:45:00,Load,47479.9
2024-10-15 21:30:00,Residual load,18860.3
2024-10-15 21:45:00,Residual load,18124.7
2024-10-15 21:30:00,Renewable share of generation,74.9
2024-10-15 21:45:00,Renewable share of generation,75.2
2024-10-15 21:30:00,Renewable share of load,77.6
2024-10-15 21:45:00,Renewable share of load,78.8
2024-10-15 21:45:00,Hydro pumped storage consumption,-1426.2
2024-10-15 22:00:00,Hydro pumped storage consumption,-2460.1
2024-10-15 21:45:00,Cross border electricity trading,-1532.6
2024-10-15 22:00:00,Cross border electricity trading,-1794.9
2024-10-15 21:45:00,Hydro Run-of-River,2604.2
2024-10-15 22:00:00,Hydro Run-of-River,2598.0
2024-10-15 21:45:00,Biomass,4799.3
2024-10-15 22:00:00,Biomass,4784.1
2024-10-15 21:45:00,Fossil brown coal / lignite,5828.6
2024-10-15 22:00:00,Fossil brown coal / lignite,5627.1
2024-10-15 21:45:00,Fossil hard coal,2021.8
2024-10-15 22:00:00,Fossil hard coal,2191.3
2024-10-15 21:45:00,Fossil oil,237.3
2024-10-15 22:00:00,Fossil oil,243.4
2024-10-15 21:45:00,Fossil gas,3421.8
2024-10-15 22:00:00,Fossil gas,3153.1
2024-10-15 21:45:00,Geothermal,15.4
2024-10-15 22:00:00,Geothermal,15.4
2024-10-15 21:45:00,Hydro water reservoir,60.3
2024-10-15 22:00:00,Hydro water reservoir,209.7
2024-10-15 21:45:00,Hydro pumped storage,55.8
2024-10-15 22:00:00,Hydro pumped storage,179.7
2024-10-15 21:45:00,Others,125.4
2024-10-15 22:00:00,Others,125.5
2024-10-15 21:45:00,Waste,1188.7
2024-10-15 22:00:00,Waste,1173.6
2024-10-15 21:45:00,Wind offshore,4524.0
2024-10-15 22:00:00,Wind offshore,4184.4
2024-10-15 21:45:00,Wind onshore,24831.2
2024-10-15 22:00:00,Wind onshore,25326.2
2024-10-15 21:45:00,Solar,0.0
2024-10-15 22:00:00,Solar,0.0
2024-10-15 21:45:00,Load,47479.9
2024-10-15 22:00:00,Load,47139.2
2024-10-15 21:45:00,Residual load,18124.7
2024-10-15 22:00:00,Residual load,17628.5
2024-10-15 21:45:00,Renewable share of generation,75.2
2024-10-15 22:00:00,Renewable share of generation,75.6
2024-10-15 21:45:00,Renewable share of load,78.8
2024-10-15 22:00:00,Renewable share of load,79.9
